,Timestamp,User_ID,Application_Type,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth,Resource_Allocation
910,09-03-2023 10:03,User_110,VoIP_Call,-85 dBm,19 ms,150 Kbps,175 Kbps,90%
911,09-03-2023 10:04,User_111,Video_Call,-83 dBm,27 ms,10.8 Mbps,12.0 Mbps,70%
912,09-03-2023 10:04,User_112,Online_Gaming,-72 dBm,21 ms,3.1 Mbps,3.4 Mbps,80%
913,09-03-2023 10:04,User_113,Web_Browsing,-94 dBm,24 ms,0.7 Mbps,0.7 Mbps,70%
914,09-03-2023 10:04,User_114,VoIP_Call,-88 dBm,18 ms,145 Kbps,170 Kbps,90%
915,09-03-2023 10:04,User_115,Video_Call,-68 dBm,25 ms,11.4 Mbps,12.7 Mbps,75%
916,09-03-2023 10:04,User_116,Streaming,-76 dBm,31 ms,4.6 Mbps,5.2 Mbps,85%
917,09-03-2023 10:04,User_117,Emergency_Service,-61 dBm,6 ms,0.7 Mbps,0.8 Mbps,70%
918,09-03-2023 10:04,User_118,Background_Download,-98 dBm,43 ms,680 Kbps,680 Kbps,60%
919,09-03-2023 10:04,User_119,IoT_Temperature,-102 dBm,99 ms,1 Kbps,2 Kbps,75%
920,09-03-2023 10:04,User_120,Video_Streaming,-89 dBm,30 ms,4.1 Mbps,4.4 Mbps,70%
921,09-03-2023 10:04,User_121,VoIP_Call,-86 dBm,19 ms,155 Kbps,180 Kbps,90%
922,09-03-2023 10:04,User_122,Online_Gaming,-74 dBm,22 ms,2.9 Mbps,3.2 Mbps,80%
923,09-03-2023 10:04,User_123,Web_Browsing,-92 dBm,25 ms,0.8 Mbps,0.8 Mbps,70%
924,09-03-2023 10:04,User_124,Video_Call,-67 dBm,24 ms,11.2 Mbps,12.5 Mbps,75%
925,09-03-2023 10:04,User_125,Streaming,-77 dBm,32 ms,4.5 Mbps,5.1 Mbps,85%
926,09-03-2023 10:04,User_126,Emergency_Service,-62 dBm,6 ms,0.8 Mbps,0.9 Mbps,70%
927,09-03-2023 10:04,User_127,Background_Download,-97 dBm,44 ms,670 Kbps,670 Kbps,60%
928,09-03-2023 10:04,User_128,IoT_Temperature,-103 dBm,100 ms,1 Kbps,2 Kbps,75%
929,09-03-2023 10:04,User_129,Video_Streaming,-90 dBm,29 ms,4.0 Mbps,4.3 Mbps,70%
930,09-03-2023 10:04,User_130,Video_Call,-85 dBm,19 ms,150 Kbps,175 Kbps,90%
931,09-03-2023 10:04,User_131,Web_Browsing,-85 dBm,28 ms,1.5 Mbps,1.5 Mbps,70%
932,09-03-2023 10:04,User_132,Background_Download,-99 dBm,46 ms,620 Kbps,620 Kbps,60%
933,09-03-2023 10:04,User_133,VoIP_Call,-88 dBm,20 ms,130 Kbps,155 Kbps,90%
934,09-03-2023 10:04,User_134,Streaming,-75 dBm,30 ms,5.0 Mbps,5.7 Mbps,85%
935,09-03-2023 10:04,User_135,Video_Call,-66 dBm,26 ms,11.0 Mbps,12.3 Mbps,75%
936,09-03-2023 10:04,User_136,Video_Streaming,-80 dBm,29 ms,4.2 Mbps,4.6 Mbps,70%
937,09-03-2023 10:04,User_137,Emergency_Service,-60 dBm,5 ms,0.9 Mbps,1.0 Mbps,70%
938,09-03-2023 10:04,User_138,Web_Browsing,-94 dBm,27 ms,0.6 Mbps,0.6 Mbps,70%
939,09-03-2023 10:04,User_139,Background_Download,-96 dBm,45 ms,660 Kbps,660 Kbps,60%
940,09-03-2023 10:04,User_140,Online_Gaming,-72 dBm,20 ms,3.2 Mbps,3.5 Mbps,80%
941,09-03-2023 10:04,User_141,Streaming,-78 dBm,32 ms,4.4 Mbps,5.0 Mbps,85%
942,09-03-2023 10:04,User_142,Video_Call,-67 dBm,27 ms,11.1 Mbps,12.4 Mbps,75%
943,09-03-2023 10:04,User_143,Video_Streaming,-81 dBm,28 ms,4.1 Mbps,4.5 Mbps,70%
944,09-03-2023 10:04,User_144,Emergency_Service,-59 dBm,5 ms,0.9 Mbps,1.1 Mbps,70%
945,09-03-2023 10:04,User_145,Web_Browsing,-95 dBm,26 ms,0.7 Mbps,0.7 Mbps,70%
946,09-03-2023 10:04,User_146,Background_Download,-95 dBm,47 ms,610 Kbps,610 Kbps,60%
947,09-03-2023 10:04,User_147,VoIP_Call,-87 dBm,21 ms,125 Kbps,150 Kbps,90%
948,09-03-2023 10:04,User_148,Online_Gaming,-71 dBm,19 ms,3.3 Mbps,3.6 Mbps,80%
949,09-03-2023 10:04,User_149,Streaming,-79 dBm,33 ms,4.3 Mbps,4.8 Mbps,85%
950,09-03-2023 10:04,User_150,Video_Call,-68 dBm,28 ms,11.3 Mbps,12.6 Mbps,75%
951,09-03-2023 10:04,User_151,Video_Streaming,-82 dBm,30 ms,4.0 Mbps,4.4 Mbps,70%
952,09-03-2023 10:04,User_152,Emergency_Service,-58 dBm,5 ms,0.8 Mbps,1.0 Mbps,70%
953,09-03-2023 10:04,User_153,Web_Browsing,-96 dBm,25 ms,0.6 Mbps,0.6 Mbps,70%
954,09-03-2023 10:04,User_154,Background_Download,-94 dBm,48 ms,650 Kbps,650 Kbps,60%
955,09-03-2023 10:04,User_155,VoIP_Call,-86 dBm,22 ms,120 Kbps,145 Kbps,90%
956,09-03-2023 10:04,User_156,Streaming,-80 dBm,31 ms,4.4 Mbps,4.9 Mbps,85%
957,09-03-2023 10:04,User_157,Video_Call,-66 dBm,25 ms,11.5 Mbps,12.8 Mbps,75%
958,09-03-2023 10:04,User_158,Video_Streaming,-83 dBm,31 ms,4.0 Mbps,4.4 Mbps,70%
959,09-03-2023 10:04,User_159,Emergency_Service,-58 dBm,5 ms,0.8 Mbps,1.0 Mbps,70%
960,09-03-2023 10:04,User_160,Web_Browsing,-97 dBm,24 ms,0.5 Mbps,0.5 Mbps,70%
961,09-03-2023 10:04,User_161,Background_Download,-97 dBm,49 ms,640 Kbps,640 Kbps,60%
962,09-03-2023 10:04,User_162,VoIP_Call,-85 dBm,23 ms,115 Kbps,140 Kbps,90%
963,09-03-2023 10:04,User_163,Online_Gaming,-70 dBm,18 ms,3.4 Mbps,3.7 Mbps,80%
964,09-03-2023 10:04,User_164,Streaming,-81 dBm,32 ms,4.2 Mbps,4.7 Mbps,85%
965,09-03-2023 10:04,User_165,Video_Call,-65 dBm,24 ms,11.6 Mbps,12.9 Mbps,75%
966,09-03-2023 10:04,User_166,Video_Streaming,-84 dBm,30 ms,3.9 Mbps,4.3 Mbps,70%
967,09-03-2023 10:04,User_167,Emergency_Service,-57 dBm,5 ms,0.7 Mbps,0.9 Mbps,70%
968,09-03-2023 10:04,User_168,Web_Browsing,-97 dBm,23 ms,0.5 Mbps,0.5 Mbps,70%
969,09-03-2023 10:04,User_169,Background_Download,-98 dBm,50 ms,630 Kbps,630 Kbps,60%
970,09-03-2023 10:04,User_170,VoIP_Call,-84 dBm,24 ms,110 Kbps,135 Kbps,90%
971,09-03-2023 10:05,User_171,Online_Gaming,-69 dBm,19 ms,3.5 Mbps,3.8 Mbps,80%
972,09-03-2023 10:05,User_172,Streaming,-82 dBm,33 ms,4.1 Mbps,4.6 Mbps,85%
973,09-03-2023 10:05,User_173,Video_Call,-64 dBm,25 ms,11.7 Mbps,13.0 Mbps,75%
974,09-03-2023 10:05,User_174,Video_Streaming,-85 dBm,29 ms,3.8 Mbps,4.2 Mbps,70%
975,09-03-2023 10:05,User_175,Emergency_Service,-57 dBm,5 ms,0.7 Mbps,0.8 Mbps,70%
976,09-03-2023 10:05,User_176,Web_Browsing,-98 dBm,22 ms,0.5 Mbps,0.5 Mbps,70%
977,09-03-2023 10:05,User_177,Background_Download,-98 dBm,51 ms,620 Kbps,620 Kbps,60%
978,09-03-2023 10:05,User_178,VoIP_Call,-83 dBm,25 ms,105 Kbps,130 Kbps,90%
979,09-03-2023 10:05,User_179,Online_Gaming,-68 dBm,20 ms,3.6 Mbps,3.9 Mbps,80%
980,09-03-2023 10:05,User_180,Streaming,-83 dBm,34 ms,4.0 Mbps,4.5 Mbps,85%
981,09-03-2023 10:05,User_181,Video_Call,-63 dBm,26 ms,11.8 Mbps,13.1 Mbps,75%
982,09-03-2023 10:05,User_182,Video_Streaming,-86 dBm,31 ms,3.7 Mbps,4.1 Mbps,70%
983,09-03-2023 10:05,User_183,Emergency_Service,-56 dBm,5 ms,0.7 Mbps,0.8 Mbps,70%
984,09-03-2023 10:05,User_184,Web_Browsing,-98 dBm,21 ms,0.5 Mbps,0.5 Mbps,70%
985,09-03-2023 10:05,User_185,Background_Download,-99 dBm,52 ms,610 Kbps,610 Kbps,60%
986,09-03-2023 10:05,User_186,VoIP_Call,-82 dBm,26 ms,100 Kbps,125 Kbps,90%
987,09-03-2023 10:05,User_187,Online_Gaming,-67 dBm,21 ms,3.7 Mbps,4.0 Mbps,80%
988,09-03-2023 10:05,User_188,Streaming,-84 dBm,35 ms,3.9 Mbps,4.4 Mbps,85%
989,09-03-2023 10:05,User_189,Video_Call,-63 dBm,27 ms,11.9 Mbps,13.2 Mbps,75%
990,09-03-2023 10:05,User_190,Video_Streaming,-87 dBm,32 ms,3.6 Mbps,4.0 Mbps,70%
991,09-03-2023 10:05,User_191,Emergency_Service,-55 dBm,5 ms,0.7 Mbps,0.8 Mbps,70%
992,09-03-2023 10:05,User_192,Web_Browsing,-99 dBm,20 ms,0.4 Mbps,0.4 Mbps,70%
993,09-03-2023 10:05,User_193,Background_Download,-100 dBm,53 ms,600 Kbps,600 Kbps,60%
994,09-03-2023 10:05,User_194,VoIP_Call,-81 dBm,27 ms,95 Kbps,120 Kbps,90%
995,09-03-2023 10:05,User_195,Online_Gaming,-66 dBm,22 ms,3.8 Mbps,4.1 Mbps,80%
996,09-03-2023 10:05,User_196,Streaming,-85 dBm,36 ms,3.8 Mbps,4.3 Mbps,85%
997,09-03-2023 10:05,User_197,Video_Call,-62 dBm,28 ms,12.0 Mbps,13.3 Mbps,75%
998,09-03-2023 10:05,User_198,Video_Streaming,-88 dBm,33 ms,3.5 Mbps,3.9 Mbps,70%
999,09-03-2023 10:05,User_199,Emergency_Service,-54 dBm,5 ms,0.6 Mbps,0.7 Mbps,70%
1000,09-03-2023 10:05,User_200,Web_Browsing,-100 dBm,19 ms,0.4 Mbps,0.4 Mbps,70%
1001,09-03-2023 10:05,User_201,Background_Download,-100 dBm,54 ms,590 Kbps,590 Kbps,60%
1002,09-03-2023 10:05,User_202,VoIP_Call,-80 dBm,28 ms,90 Kbps,115 Kbps,90%
1003,09-03-2023 10:05,User_203,Online_Gaming,-65 dBm,23 ms,3.9 Mbps,4.2 Mbps,80%
1004,09-03-2023 10:05,User_204,Streaming,-86 dBm,37 ms,3.7 Mbps,4.2 Mbps,85%
1005,09-03-2023 10:05,User_205,Video_Call,-61 dBm,29 ms,12.1 Mbps,13.4 Mbps,75%
1006,09-03-2023 10:05,User_206,Video_Streaming,-89 dBm,34 ms,3.4 Mbps,3.8 Mbps,70%
1007,09-03-2023 10:05,User_207,Emergency_Service,-54 dBm,5 ms,0.6 Mbps,0.7 Mbps,70%
1008,09-03-2023 10:05,User_208,Web_Browsing,-101 dBm,18 ms,0.4 Mbps,0.4 Mbps,70%
1009,09-03-2023 10:05,User_209,Background_Download,-101 dBm,55 ms,580 Kbps,580 Kbps,60%
1010,09-03-2023 10:05,User_210,VoIP_Call,-79 dBm,29 ms,85 Kbps,110 Kbps,90%
1011,09-03-2023 10:05,User_211,Online_Gaming,-64 dBm,24 ms,4.0 Mbps,4.3 Mbps,80%
1012,09-03-2023 10:05,User_212,Streaming,-87 dBm,38 ms,3.6 Mbps,4.1 Mbps,85%
1013,09-03-2023 10:05,User_213,Video_Call,-60 dBm,30 ms,12.2 Mbps,13.5 Mbps,75%
1014,09-03-2023 10:05,User_214,Video_Streaming,-90 dBm,35 ms,3.3 Mbps,3.7 Mbps,70%
1015,09-03-2023 10:05,User_215,Emergency_Service,-53 dBm,5 ms,0.6 Mbps,0.6 Mbps,70%
1016,09-03-2023 10:05,User_216,Web_Browsing,-101 dBm,17 ms,0.4 Mbps,0.4 Mbps,70%
1017,09-03-2023 10:05,User_217,Background_Download,-102 dBm,56 ms,570 Kbps,570 Kbps,60%
1018,09-03-2023 10:05,User_218,VoIP_Call,-78 dBm,30 ms,80 Kbps,105 Kbps,90%
1019,09-03-2023 10:05,User_219,Online_Gaming,-63 dBm,25 ms,4.1 Mbps,4.4 Mbps,80%
1020,09-03-2023 10:05,User_220,Streaming,-88 dBm,39 ms,3.5 Mbps,4.0 Mbps,85%
1021,09-03-2023 10:05,User_221,Video_Call,-59 dBm,31 ms,12.3 Mbps,13.6 Mbps,75%
1022,09-03-2023 10:05,User_222,Video_Streaming,-91 dBm,36 ms,3.2 Mbps,3.6 Mbps,70%
1023,09-03-2023 10:05,User_223,Emergency_Service,-53 dBm,5 ms,0.6 Mbps,0.6 Mbps,70%
1024,09-03-2023 10:05,User_224,Web_Browsing,-102 dBm,16 ms,0.4 Mbps,0.4 Mbps,70%
1025,09-03-2023 10:05,User_225,Background_Download,-102 dBm,57 ms,560 Kbps,560 Kbps,60%
1026,09-03-2023 10:05,User_226,VoIP_Call,-77 dBm,31 ms,75 Kbps,100 Kbps,90%
1027,09-03-2023 10:05,User_227,Online_Gaming,-62 dBm,26 ms,4.2 Mbps,4.5 Mbps,80%
1028,09-03-2023 10:05,User_228,Streaming,-89 dBm,40 ms,3.4 Mbps,3.9 Mbps,85%
1029,09-03-2023 10:05,User_229,Video_Call,-58 dBm,32 ms,12.4 Mbps,13.7 Mbps,75%
1030,09-03-2023 10:05,User_230,Video_Streaming,-92 dBm,37 ms,3.1 Mbps,3.5 Mbps,70%
1031,09-03-2023 10:06,User_231,Emergency_Service,-52 dBm,5 ms,0.6 Mbps,0.6 Mbps,70%
1032,09-03-2023 10:06,User_232,Web_Browsing,-102 dBm,15 ms,0.3 Mbps,0.3 Mbps,70%
1033,09-03-2023 10:06,User_233,Background_Download,-103 dBm,58 ms,550 Kbps,550 Kbps,60%
1034,09-03-2023 10:06,User_234,VoIP_Call,-76 dBm,32 ms,70 Kbps,95 Kbps,90%
1035,09-03-2023 10:06,User_235,Online_Gaming,-61 dBm,27 ms,4.3 Mbps,4.6 Mbps,80%
1036,09-03-2023 10:06,User_236,Streaming,-90 dBm,41 ms,3.3 Mbps,3.8 Mbps,85%
1037,09-03-2023 10:06,User_237,Video_Call,-57 dBm,33 ms,12.5 Mbps,13.8 Mbps,75%
1038,09-03-2023 10:06,User_238,Video_Streaming,-93 dBm,38 ms,3.0 Mbps,3.4 Mbps,70%
1039,09-03-2023 10:06,User_239,Emergency_Service,-52 dBm,5 ms,0.6 Mbps,0.6 Mbps,70%
1040,09-03-2023 10:06,User_240,Web_Browsing,-103 dBm,14 ms,0.3 Mbps,0.3 Mbps,70%
1041,09-03-2023 10:06,User_241,Background_Download,-104 dBm,59 ms,540 Kbps,540 Kbps,60%
1042,09-03-2023 10:06,User_242,VoIP_Call,-75 dBm,33 ms,65 Kbps,90 Kbps,90%
1043,09-03-2023 10:06,User_243,Online_Gaming,-60 dBm,28 ms,4.4 Mbps,4.7 Mbps,80%
1044,09-03-2023 10:06,User_244,Streaming,-91 dBm,42 ms,3.2 Mbps,3.7 Mbps,85%
1045,09-03-2023 10:06,User_245,Video_Call,-56 dBm,34 ms,12.6 Mbps,13.9 Mbps,75%
1046,09-03-2023 10:06,User_246,Video_Streaming,-94 dBm,39 ms,2.9 Mbps,3.3 Mbps,70%
1047,09-03-2023 10:06,User_247,Emergency_Service,-51 dBm,5 ms,0.6 Mbps,0.6 Mbps,70%
1048,09-03-2023 10:06,User_248,Web_Browsing,-103 dBm,13 ms,0.3 Mbps,0.3 Mbps,70%
1049,09-03-2023 10:06,User_249,Background_Download,-105 dBm,60 ms,530 Kbps,530 Kbps,60%
1050,09-03-2023 10:06,User_250,VoIP_Call,-74 dBm,34 ms,60 Kbps,85 Kbps,90%
1051,09-03-2023 10:06,User_251,Online_Gaming,-59 dBm,29 ms,4.5 Mbps,4.8 Mbps,80%
1052,09-03-2023 10:06,User_252,Streaming,-92 dBm,43 ms,3.1 Mbps,3.6 Mbps,85%
1053,09-03-2023 10:06,User_253,Video_Call,-55 dBm,35 ms,12.7 Mbps,14.0 Mbps,75%
1054,09-03-2023 10:06,User_254,Video_Streaming,-95 dBm,40 ms,2.8 Mbps,3.2 Mbps,70%
1055,09-03-2023 10:06,User_255,Emergency_Service,-50 dBm,5 ms,0.6 Mbps,0.6 Mbps,70%
1056,09-03-2023 10:06,User_256,Web_Browsing,-104 dBm,12 ms,0.2 Mbps,0.2 Mbps,70%
1057,09-03-2023 10:06,User_257,Background_Download,-106 dBm,61 ms,520 Kbps,520 Kbps,60%
1058,09-03-2023 10:06,User_258,VoIP_Call,-73 dBm,35 ms,55 Kbps,80 Kbps,90%
1059,09-03-2023 10:06,User_259,Online_Gaming,-58 dBm,30 ms,4.6 Mbps,4.9 Mbps,80%
1060,09-03-2023 10:06,User_260,Streaming,-93 dBm,44 ms,3.0 Mbps,3.5 Mbps,85%
1061,09-03-2023 10:06,User_261,Video_Call,-54 dBm,36 ms,12.8 Mbps,14.1 Mbps,75%
1062,09-03-2023 10:06,User_262,Video_Streaming,-96 dBm,41 ms,2.7 Mbps,3.1 Mbps,70%
1063,09-03-2023 10:06,User_263,Emergency_Service,-50 dBm,5 ms,0.6 Mbps,0.6 Mbps,70%
1064,09-03-2023 10:06,User_264,Web_Browsing,-104 dBm,11 ms,0.2 Mbps,0.2 Mbps,70%
1065,09-03-2023 10:06,User_265,Background_Download,-107 dBm,62 ms,510 Kbps,510 Kbps,60%
1066,09-03-2023 10:06,User_266,VoIP_Call,-72 dBm,36 ms,50 Kbps,75 Kbps,90%
1067,09-03-2023 10:06,User_267,Online_Gaming,-57 dBm,31 ms,4.7 Mbps,5.0 Mbps,80%
1068,09-03-2023 10:06,User_268,Streaming,-94 dBm,45 ms,2.9 Mbps,3.4 Mbps,85%
1069,09-03-2023 10:06,User_269,Video_Call,-53 dBm,37 ms,12.9 Mbps,14.2 Mbps,75%
1070,09-03-2023 10:06,User_270,Video_Streaming,-97 dBm,42 ms,2.6 Mbps,3.0 Mbps,70%
1071,09-03-2023 10:06,User_271,Emergency_Service,-49 dBm,5 ms,0.6 Mbps,0.6 Mbps,70%
1072,09-03-2023 10:06,User_272,Web_Browsing,-105 dBm,10 ms,0.2 Mbps,0.2 Mbps,70%
1073,09-03-2023 10:06,User_273,Background_Download,-108 dBm,63 ms,500 Kbps,500 Kbps,60%
1074,09-03-2023 10:06,User_274,VoIP_Call,-71 dBm,37 ms,45 Kbps,70 Kbps,90%
1075,09-03-2023 10:06,User_275,Online_Gaming,-56 dBm,32 ms,4.8 Mbps,5.1 Mbps,80%
1076,09-03-2023 10:06,User_276,Streaming,-95 dBm,46 ms,2.8 Mbps,3.3 Mbps,85%
1077,09-03-2023 10:06,User_277,Video_Call,-52 dBm,38 ms,13.0 Mbps,14.3 Mbps,75%
1078,09-03-2023 10:06,User_278,Video_Streaming,-98 dBm,43 ms,2.5 Mbps,2.9 Mbps,70%
1079,09-03-2023 10:06,User_279,Emergency_Service,-49 dBm,5 ms,0.6 Mbps,0.6 Mbps,70%
1080,09-03-2023 10:06,User_280,Web_Browsing,-105 dBm,9 ms,0.1 Mbps,0.1 Mbps,70%
1081,09-03-2023 10:06,User_281,Background_Download,-109 dBm,64 ms,490 Kbps,490 Kbps,60%
1082,09-03-2023 10:06,User_282,VoIP_Call,-70 dBm,38 ms,40 Kbps,65 Kbps,90%
1083,09-03-2023 10:06,User_283,Online_Gaming,-55 dBm,33 ms,4.9 Mbps,5.2 Mbps,80%
1084,09-03-2023 10:06,User_284,Streaming,-96 dBm,47 ms,2.7 Mbps,3.2 Mbps,85%
1085,09-03-2023 10:06,User_285,Video_Call,-51 dBm,39 ms,13.1 Mbps,14.4 Mbps,75%
1086,09-03-2023 10:06,User_286,Video_Streaming,-99 dBm,44 ms,2.4 Mbps,2.8 Mbps,70%
1087,09-03-2023 10:06,User_287,Emergency_Service,-48 dBm,5 ms,0.5 Mbps,0.5 Mbps,70%
1088,09-03-2023 10:06,User_288,Web_Browsing,-105 dBm,8 ms,0.1 Mbps,0.1 Mbps,70%
1089,09-03-2023 10:06,User_289,Background_Download,-110 dBm,65 ms,480 Kbps,480 Kbps,60%
1090,09-03-2023 10:06,User_290,VoIP_Call,-69 dBm,39 ms,35 Kbps,60 Kbps,90%
1091,09-03-2023 10:07,User_291,Online_Gaming,-54 dBm,34 ms,5.0 Mbps,5.3 Mbps,80%
1092,09-03-2023 10:07,User_292,Streaming,-97 dBm,48 ms,2.6 Mbps,3.1 Mbps,85%
1093,09-03-2023 10:07,User_293,Video_Call,-50 dBm,40 ms,13.2 Mbps,14.5 Mbps,75%
1094,09-03-2023 10:07,User_294,Video_Streaming,-100 dBm,45 ms,2.3 Mbps,2.7 Mbps,70%
1095,09-03-2023 10:07,User_295,Emergency_Service,-48 dBm,5 ms,0.5 Mbps,0.5 Mbps,70%
1096,09-03-2023 10:07,User_296,Web_Browsing,-106 dBm,7 ms,0.1 Mbps,0.1 Mbps,70%
1097,09-03-2023 10:07,User_297,Background_Download,-111 dBm,66 ms,470 Kbps,470 Kbps,60%
1098,09-03-2023 10:07,User_298,VoIP_Call,-68 dBm,40 ms,30 Kbps,55 Kbps,90%
1099,09-03-2023 10:07,User_299,Online_Gaming,-53 dBm,35 ms,5.1 Mbps,5.4 Mbps,80%
1100,09-03-2023 10:07,User_300,Streaming,-98 dBm,49 ms,2.5 Mbps,3.0 Mbps,85%
1101,09-03-2023 10:07,User_301,Video_Call,-49 dBm,41 ms,13.3 Mbps,14.6 Mbps,75%
1102,09-03-2023 10:07,User_302,Video_Streaming,-101 dBm,46 ms,2.2 Mbps,2.6 Mbps,70%
1103,09-03-2023 10:07,User_303,Emergency_Service,-47 dBm,5 ms,0.5 Mbps,0.5 Mbps,70%
1104,09-03-2023 10:07,User_304,Web_Browsing,-106 dBm,6 ms,0.1 Mbps,0.1 Mbps,70%
1105,09-03-2023 10:07,User_305,Background_Download,-112 dBm,67 ms,460 Kbps,460 Kbps,60%
1106,09-03-2023 10:07,User_306,VoIP_Call,-67 dBm,41 ms,25 Kbps,50 Kbps,90%
1107,09-03-2023 10:07,User_307,Online_Gaming,-52 dBm,36 ms,5.2 Mbps,5.5 Mbps,80%
1108,09-03-2023 10:07,User_308,Streaming,-99 dBm,50 ms,2.4 Mbps,2.9 Mbps,85%
1109,09-03-2023 10:07,User_309,Video_Call,-48 dBm,42 ms,13.4 Mbps,14.7 Mbps,75%
1110,09-03-2023 10:07,User_310,Video_Streaming,-102 dBm,47 ms,2.1 Mbps,2.5 Mbps,70%
1111,09-03-2023 10:07,User_311,Emergency_Service,-47 dBm,5 ms,0.5 Mbps,0.5 Mbps,70%
1112,09-03-2023 10:07,User_312,Web_Browsing,-107 dBm,5 ms,0.1 Mbps,0.1 Mbps,70%
1113,09-03-2023 10:07,User_313,Background_Download,-113 dBm,68 ms,450 Kbps,450 Kbps,60%
1114,09-03-2023 10:07,User_314,VoIP_Call,-66 dBm,42 ms,20 Kbps,45 Kbps,90%
1115,09-03-2023 10:07,User_315,Online_Gaming,-51 dBm,37 ms,5.3 Mbps,5.6 Mbps,80%
1116,09-03-2023 10:07,User_316,Streaming,-100 dBm,51 ms,2.3 Mbps,2.8 Mbps,85%
1117,09-03-2023 10:07,User_317,Video_Call,-47 dBm,43 ms,13.5 Mbps,14.8 Mbps,75%
1118,09-03-2023 10:07,User_318,Video_Streaming,-103 dBm,48 ms,2.0 Mbps,2.4 Mbps,70%
1119,09-03-2023 10:07,User_319,Emergency_Service,-46 dBm,5 ms,0.5 Mbps,0.5 Mbps,70%
1120,09-03-2023 10:07,User_320,Web_Browsing,-107 dBm,4 ms,0.1 Mbps,0.1 Mbps,70%
1121,09-03-2023 10:07,User_321,Background_Download,-114 dBm,69 ms,440 Kbps,440 Kbps,60%
1122,09-03-2023 10:07,User_322,VoIP_Call,-65 dBm,43 ms,15 Kbps,40 Kbps,90%
1123,09-03-2023 10:07,User_323,Online_Gaming,-50 dBm,38 ms,5.4 Mbps,5.7 Mbps,80%
1124,09-03-2023 10:07,User_324,Streaming,-101 dBm,52 ms,2.2 Mbps,2.7 Mbps,85%
1125,09-03-2023 10:07,User_325,Video_Call,-46 dBm,44 ms,13.6 Mbps,14.9 Mbps,75%
1126,09-03-2023 10:07,User_326,Video_Streaming,-104 dBm,49 ms,1.9 Mbps,2.3 Mbps,70%
1127,09-03-2023 10:07,User_327,Emergency_Service,-46 dBm,5 ms,0.5 Mbps,0.5 Mbps,70%
1128,09-03-2023 10:07,User_328,Web_Browsing,-108 dBm,3 ms,0.1 Mbps,0.1 Mbps,70%
1129,09-03-2023 10:07,User_329,Background_Download,-115 dBm,70 ms,430 Kbps,430 Kbps,60%
1130,09-03-2023 10:07,User_330,VoIP_Call,-64 dBm,44 ms,10 Kbps,35 Kbps,90%
1131,09-03-2023 10:07,User_331,Online_Gaming,-49 dBm,39 ms,5.5 Mbps,5.8 Mbps,80%
1132,09-03-2023 10:07,User_332,Streaming,-102 dBm,53 ms,2.1 Mbps,2.6 Mbps,85%
1133,09-03-2023 10:07,User_333,Video_Call,-45 dBm,45 ms,13.7 Mbps,15.0 Mbps,75%
1134,09-03-2023 10:07,User_334,Video_Streaming,-105 dBm,50 ms,1.8 Mbps,2.2 Mbps,70%
1135,09-03-2023 10:07,User_335,Emergency_Service,-45 dBm,5 ms,0.5 Mbps,0.5 Mbps,70%
1136,09-03-2023 10:07,User_336,Web_Browsing,-108 dBm,2 ms,0.1 Mbps,0.1 Mbps,70%
1137,09-03-2023 10:07,User_337,Background_Download,-116 dBm,71 ms,420 Kbps,420 Kbps,60%
1138,09-03-2023 10:07,User_338,VoIP_Call,-63 dBm,45 ms,5 Kbps,30 Kbps,90%
1139,09-03-2023 10:07,User_339,Online_Gaming,-48 dBm,40 ms,5.6 Mbps,5.9 Mbps,80%
1140,09-03-2023 10:07,User_340,Streaming,-103 dBm,54 ms,2.0 Mbps,2.5 Mbps,85%
1141,09-03-2023 10:07,User_341,Video_Call,-45 dBm,46 ms,13.8 Mbps,15.1 Mbps,75%
1142,09-03-2023 10:07,User_342,Video_Streaming,-106 dBm,51 ms,1.7 Mbps,2.1 Mbps,70%
1143,09-03-2023 10:07,User_343,Emergency_Service,-44 dBm,5 ms,0.5 Mbps,0.5 Mbps,70%
1144,09-03-2023 10:07,User_344,Web_Browsing,-109 dBm,1 ms,0.1 Mbps,0.1 Mbps,70%
1145,09-03-2023 10:07,User_345,Background_Download,-117 dBm,72 ms,410 Kbps,410 Kbps,60%
1146,09-03-2023 10:07,User_346,VoIP_Call,-62 dBm,46 ms,0 Kbps,25 Kbps,90%
1147,09-03-2023 10:07,User_347,Online_Gaming,-47 dBm,41 ms,5.7 Mbps,6.0 Mbps,80%
1148,09-03-2023 10:07,User_348,Streaming,-104 dBm,55 ms,1.9 Mbps,2.4 Mbps,85%
1149,09-03-2023 10:07,User_349,Video_Call,-44 dBm,47 ms,13.9 Mbps,15.2 Mbps,75%
1150,09-03-2023 10:07,User_350,Video_Streaming,-107 dBm,52 ms,1.6 Mbps,2.0 Mbps,70%
1151,09-03-2023 10:08,User_351,Emergency_Service,-44 dBm,5 ms,0.5 Mbps,0.5 Mbps,70%
1152,09-03-2023 10:08,User_352,Web_Browsing,-109 dBm,0 ms,0.1 Mbps,0.1 Mbps,70%
1153,09-03-2023 10:08,User_353,Background_Download,-118 dBm,73 ms,400 Kbps,400 Kbps,60%
1154,09-03-2023 10:08,User_354,VoIP_Call,-61 dBm,47 ms,0 Kbps,20 Kbps,90%
